L,N,k,instance_idx,n_colors,n_quartets,rng_seed,syk_generator_model,quartet_sampling_model,coupling_model,parent_coloring_model,numpy_version,networkx_version,quartets_sha256,coloring_sha256
5,25,2.0,9,24,100,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,463ba1bea087b0ae37acedeb3627243cb359045718e7d9a5411340205a8f9e34,0f52895fab5f2ec0e652c199055df85822bd016ce72464a68da9cc2ec4670ad7
5,25,3.0,0,37,165,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4876a62db9cf56e9a6016120523fbdbc39e649a3b9dd16324c1cf58f5030b667,615e897d18eff5f7a4ed7e0221a1fd5dde28450a0ca5d46b69c6db54181bbdc0
5,25,3.0,1,32,142,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,0f27f91c85e74099d7c822c9c09925b8fecbc462f533cdf03e83a6a9582c16f9,140428eb9d7b2b6350600135dc34cf27e70440ec2176ac5999ad347b10121c4d
5,25,3.0,2,38,162,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,0e415edfdafa1bfabfa1da911e576ac4f820f19f382474774dc32655a584fab8,5bfd642d6d24811c31ba052aa0384d7d4c7dd7db68d0a104e6052fc776092d42
5,25,3.0,3,36,152,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,2c8bed1e1afa09bc07b49b9f8eac7e67059229641823267b86a3bbfe3d0d2931,18358e97d74c5474236a7c2f091458ff994608e96a5c7417c32ede69be5624f9
5,25,3.0,4,35,149,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,0ed156fae49bd2d45e65231abdc8b9bc3f9ad315de505bd1e91172374e92713e,28bb19fdda18f083efed479657587eac43cf1726ee4f6b220db02705b0b5318f
5,25,3.0,5,32,130,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,ce84856d8ec425f28dc651c70c5d695d3f6e82fec27e757c4d4f17200b5757a4,026a0290b453331d32b822c7a3b6d7af54f33c2580218e8c4785099d15b54deb
5,25,3.0,6,38,166,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,dd97f9ca8d82673345c42233f38121e394f2475fe30004e799c0a4b4c4cb75d5,d6393f5ae4d4bbe420995ee6c4942e4ac5c8e714d6ebb0e4a0bcc5295e521e94
5,25,3.0,7,35,152,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,78b9c1e15306c63d7df0c6b8ab6f020b91f611a99820b9c37aeaa44278f4d27a,101b30ee58cb6ca0c28719de09f6d9baaaef828a42b03cb04ae13c03e7ddfb2c
5,25,3.0,8,37,150,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,e0cab03d2aed6bbee043104db1384281a8579e229891f1417e3aa7ee84f37fea,7eff610dff229c3a5c7b756155da983b4cd7a0e43959c798f667b50f8c835be3
5,25,3.0,9,33,146,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,58d62c82769a95788a6a848bf6a70f3127c6c3cc87ab191cc624f5bd0b4ac3cf,5d739c85e23a2eaf264aa4a9149e5c0c8e47844e1e047bc61b874c79c76e5c5d
6,36,0.5,0,10,40,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,099f1867350b1b513ddcb8e7262611ad930d653c26126e9e6aba8d1ef76ce791,1f2c36b51bbe01feb118010f5c2fb6332cd5e4c0e1081ecce3dda3679f2d7363
6,36,0.5,1,10,37,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,6a640e21a2201ad422c6ec5b9b5408f784ac20121ee8e5c5a26a5ccd2d45fb1e,d152c4c488ddd52aa1afa189fa51fb916536ac9413201e05d5b4c25406568f0b
6,36,0.5,2,8,32,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,d52cfc0f77df719a437c66708e5d9df88a0688270ee5fb2cc9ddeb1fd0c97709,d62fce1b9a463bc88d30c7a275ad5f17545fc0d5047ebc591c7871c6a178b196
6,36,0.5,3,10,35,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,87e77a65e4bb8008861900c29c00210afc8097adcb630eb8426cc7351585e83e,4539afa5a11b9bf994d8f402a4ad881243e17d24bdeb4476de77161518efd4a1
6,36,0.5,4,8,39,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,160e8a253f04e4222d2fd37c9e8d4c94937a29642243b1892488511c3e8e0f71,b47203df6fe8c727d90df3cba71924d9f71ce64b4d2068a1b985753f34dbde73
6,36,0.5,5,8,34,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,5ec1a0ca67967b223fdf80458b422821bc4b41240ecb2dcbde4c1181aecdc30c,bc4066b1f896b854e018ca9ed3c3bbecc0a2fe374c577f56330d7d3347ccce9a
6,36,0.5,6,9,40,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,5e69be5ab011fc76dbfcada4107cd5bbe7e9b6dc45784ad4bfdaa13663035e85,ccec030977bc818a8b237b6400c81427841b516a0e1c9eea61608ccc53aea007
6,36,0.5,7,9,35,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,3f040e67d52869214fcc65d736b15e35c958869fd614e315d23eb8c81c5a7ff9,aa3d171a6f8c76e6b7d9c13d8d05130ac2ce42805e10e480abc8dff0a7cce7e1
6,36,0.5,8,8,31,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,3108d44b5954a7505a715c591fe60332cf7611c89330cc29405ddc416563b050,ec3f3c7d96a6eb4465a88495f886aaf55fefbf9db25cc710816684f1fa591341
6,36,0.5,9,6,24,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,8df407b133377b76a92f307a67f3f41fca45f2dfd5b2a18fcbe3897fecce7df6,b658c753e5ba129cb767e8548cb44b7eeaa298e58b418840c4f58fcbc4c44cdb
6,36,1.0,0,15,77,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,6224012cd120de8b8b6de4abc3f95088bf63cb1bbfeb480b21995b70210511a1,d2740a473684e1f1e7a96be627d246738a419fb1bec58af160475bf805b912dc
6,36,1.0,1,15,70,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,d9bd26b566dfbbb5e1de6ccb35139ffb4aecbbe49e79421e84126d9e9903d075,8a85efb4c71ca066a1e25166afcbedcbcf6cd2fa5efeef54b04a0754901ef6e4
6,36,1.0,2,13,62,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,5c776851c9e7a0432c9fc7139e5f07ae4fc36c94127949d16aacfe950de59442,0b2eb184162f4fd066742c1612d45608cfcdbfbc9638206b1eac5c1e69ccad01
6,36,1.0,3,15,74,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,b85ceea75ba7616eeac422b415f9ce1c5b33a39e9947d7bbc732acf38ac9f294,ab6ae212019b36a9cf6480bad269000c172dbc82b07f8cc3497e1fa64618bf04
6,36,1.0,4,15,75,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,1e0fa897bdbd216dd7f29550d24291ae65fcb4cf3c195bd971a79326c7dc435c,c71880992348c0a41c39472fca323a499c61a12f493c30074a4beb91cb83d5f2
6,36,1.0,5,13,64,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,3085f38201ce0125095845363d8d2162dcbffaa3cec140142a344284b1f0d248,0f3e2f92825360f186e7a8fb1e1ad8d36cff4c1887a332fa1023566666ad8cc4
6,36,1.0,6,17,81,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,fde557db93ed7821ee4c21e285c259b5e6cd5ef9cc80639b71ad4352bf398cb7,4bd14a57b2e9eeff78a9351a30cba5d5a2b7a01b5eb86a4a6fcd3ad8e7da7242
6,36,1.0,7,14,68,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,09597397cf2b56ca0b9c020d55ab8a96a941b8c96d712ba76ff268c12301acbc,6e486a3ecbcee6c12b5923f435e673f90a95bd31078c4e118e74e17c46f899b2
6,36,1.0,8,16,79,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,b0b186ada2ccc943e28570c6d5b4b7c8a678eebd493d9798c824773460bbf75b,ee75466ad1b74ba7e4a23e32b30484d7cd54c193bfb8e121e2d0d144f1dc4cfb
6,36,1.0,9,10,53,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,f6fd19ad9de534210f22fd50d833b6c37c5bf3829d2757d662e888214685a87f,3eaa5cb4a281df94fef89e6e48ee8db409a2ec67ca24baea26171895ff6b2fce
6,36,2.0,0,28,158,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,d63964b8b2f37dd87a24f8b0233bf55dcd3881b0bc30cec085867982b2ecefa9,5c4534f60c931f8d98a6a8b42c20dad658bd134dbffd0941e48e1798ca857a28
6,36,2.0,1,28,153,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,cae4999012b2537b401a84d959154412642c79cbeede5efcd2503f343909e297,1fdab93116cd295f32cd7a0aa25990958b4d3c2dd27bd0184048507c005218a6
6,36,2.0,2,24,126,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,701c6550338bc1db4ea37e7957f139fe3556d5b97d50886c28285c158bdbd8da,3009b7ba629395dfcd1187a450bde4292e4e21459650f1b803677a6f3758e673
6,36,2.0,3,29,150,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,6d090c9d46a0d379ab17de28f6b87925430d22caea7ed24af0c724fc22bfd314,ebf7b83a05a701b918d6f4bf658eb66872282308e16908177837430284da233e
6,36,2.0,4,25,141,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,3459baf23f2479b086cb23970f9a49b8c3b148059f54df09108c962871435984,9ae5cc5a975929e064177761d73af68d617f34cb520e6244c0ec0ceab19b5bfd
6,36,2.0,5,25,137,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,45c1e3cb15f7095765d1910e6bfc8998a4903a370c113434d16e48c0c7898012,cf50fec598471291a8af8105a453029d14508405b99092c5e76c158fbc2b7925
6,36,2.0,6,29,167,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,e8fef1df450ed6521e1197a33dda7c940582520b59210dd33de2c3c351d497bf,f6cecb881fc43179bc1af36502f1e9c382f1c9920db5995b79ab8851ea655de8
6,36,2.0,7,24,141,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,94d7b9b57d3ac5a99138ea90729e37626a38f46265c307d01515b4a0e7e7cc44,95f31578a837081c3294aabf081ae4808683b79379681f9982b41e37af53b78a
6,36,2.0,8,27,145,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4da223c943a9d7d1152b5a0d53517d70a5610f4a6a3b2d4916ab7cf6d3c962b8,61ef29463bcf4a2eba8e48cf8ccfe7224c7d15241d357fa6d6b11ae5e4bc18cf
6,36,2.0,9,22,131,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,445ac015b14d65019295b694d1926f1f5f82a3b55c65ca66273ba271a8a89728,ed3d69b1326b2b307384fb5faf5781849382ad9ebe73c5bfa039f8fb9d26392a
6,36,3.0,0,39,231,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,f81c9dd3c640d0767cdca1faea34da5430b1f7f633924ec5d7f8f6baba2f0bb3,d46a708d05d9fc2639d6904d57e2d5dd81f6634b9164bb38ed9c362dd544b347
6,36,3.0,1,36,214,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,1024ce2c7cb7f82556a704dcb396cb097d6c33d57395880011d0f6e62114af9d,6e0ff3a20ca8a7fd2dc147f161b2f28df7a23fd0ab25561bd00feafbe653fcc8
6,36,3.0,2,33,193,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,83d8807f7249d1577ce9053edb3532ac0a34df4147e17d48b61db0702c72e432,cc877bd769db58ef0e220492e7f804b8e8ca676cea8fe47c00f55de5a0862b0e
6,36,3.0,3,38,220,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,d1c9936c8d3c9fd370ccc4dba7847b001033f80163b55e139e82e56e5cf9b1ff,3f2f937e68267d25cf5ccb005e81f71619daa18d115f117a3850c16c96eb84cd
6,36,3.0,4,33,206,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,d6b9150c807373f67e23676264bb0c9d9cdaa75b852b6110ff5fd32a285409b8,306ddc837ec152673e408452bd948568af1dc6cb933eb16ff85dc7d80d280071
6,36,3.0,5,34,199,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,d8cd001876e3529a4df873a84797f8cc81fc21bc080e3740108493818e8fc4cd,9dd9f14d49590f94b3d29bc0d990e4e5cda3203e394f451ef3d3bb0088c919cf
6,36,3.0,6,40,244,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4a3904e06fe3cf9baef47d89fbf4c5d60e1c246c9b42d5c0b1509a2ab7c35f66,468c406bd01a3e2e4f055c119f0e859ffe860da88922cd8e15cda49ebd23e707
6,36,3.0,7,36,212,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,5ec6eedd898c6e50269b126fcdccad7784b3e0d10af9c2c478c56969df38be61,93e84ed071ae5107c393acfac979f6bc0425878738d0d347626e9170882c19b0
6,36,3.0,8,35,215,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,b7c12192cc377e94bb86ee97a60804140add0deba05bb2f3e60db2c393854c26,12cd8b1ad518a386d5e073b166f00aff318747bbc3175c0760faa4fbc469374c
6,36,3.0,9,36,212,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,fd6fd0ac953a3451033b95c8d18277ccc624764f60d8a311531e433af5ac0450,e8585ec9bc7866af44cf20de4c1ceef226f308f21f4531e2854aa1064a2d9cea
7,49,0.5,0,9,50,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,bca3bb5919b0223755cffbfe5ee2be61879efcf45bf6f886f65f6a93d83a9051,5497d7b5386188e22d3996e56becc9aef92d359647efbd54b314fff4f32cbc72
7,49,0.5,1,8,43,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,19fafdd04326151052e17a5c404007df20a66b84555bbf6ed9a4d3831418c97b,375fded90442b1242773ed1b57e8e5784d8e8605730269637247264e232e8d2d
7,49,0.5,2,10,52,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4d6e9ed1446c524ba40764ca137b6ac3950366cec575a7b818d76856d8dceedd,cd9a95d0ab6ed6efc7b2e93f00de89128258c40378a73122bba0127ea6826a7f
7,49,0.5,3,8,49,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,6e0b0a59c1030f2d7460f690f6dcb7ad2952cd533399a41b9e414d0c33ca55a5,f04db5fb9593eaf599d1270b76fa093cee567f5078086ce6229a0f6b442e745b
7,49,0.5,4,11,63,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,2456ff2c0bce2aa6f9b2fdb66a75bc97c8a90ea0363c5bf869f9c1f46705d07a,6de1256c20a73b80381a7955471ebbd6be765d51310a52d4f43e8b83f8dbbcb0
7,49,0.5,5,8,43,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,9c24537092c56ee51d59d99073ba5546a34cf65b5bd256f8309fc148c8c46a05,6d289a81f6dcc8f5337ddcc4b66d00caa0129d6594572bbcf3759aae566e9a5b
7,49,0.5,6,8,44,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,037e40add3cc61fb1d48cd91a618d6f82ff9980f0493e4d4ce532281586778a4,16473fd1be45eed8f3e312d15626fe692674ad77708d595c2f022288009bbac2
7,49,0.5,7,9,57,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,9606545a1c486cdbfac28e920d2b55d7359fdb010c38d1e07dbe9c0d5d94953b,52c96fc5aa2a86ace601f7716d69cbe82634ddfb023e896e1d9459a23de9ccac
7,49,0.5,8,13,47,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,d7791a65dad8dce6804e5685d968f60a7d664046170740fc0de9e0a6df873283,31b90163756de7864e7006ca21980428de682df3ad3d89a7466ceb19d1754c24
7,49,0.5,9,7,38,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,a48d30d5dd79be463889d54236e9268185d4bd6353e0c40436d8b1c1b6fcd5be,72aac149e5f7f142c9dbd8e7c566a19461a1abcaed81d902124db12b3936feca
7,49,1.0,0,15,90,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,83e368fd684a135daf137ca725fd58ae7731a15824a23da7962f608e19575a95,6ae84a175ada861ee13bc1f54b1a1f51752970598424ee8aba487f2731972ef1
7,49,1.0,1,15,98,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,3b43517658cb097062a3f6fd7e7e7e8fe36174eefaa02869057e3e77a2499cfb,4af252ee6a86b9d99419bf21fe86ea9ec00df31d8aa3556cefe7ac426acf7f37
7,49,1.0,2,15,101,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,21806cc7c785a74c624b5ac34d67eb8869d83cd6adb5e67317e57e9598d92e48,afa5a3a07efad4671fb33a3c8fe50347f2bda74768a3de5661df4f7cbda66c58
7,49,1.0,3,14,97,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,1623e73e459f8524dba08529844735043d9f67315adfe4927c12552355d43c40,b0ddec77e8c627ba8fb4350cf4e33394abcc4342d9f3a3c94b419932bd74feaa
7,49,1.0,4,18,120,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4941b7cbaf0d04a1eae7dd87d994da6d718ac51ab499f0e401caf8a1e8e4d8b0,89b9e5f7e183699aa5d8bb654c025cef5dee53bc694c89af109008e63ce17ad8
7,49,1.0,5,16,110,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,7aced69d2704e63e9cfdf0bb76d72ceb1a6dbbc85dc5c333cdf0d5d74f951119,a1d01137bace5e53e7b61d72bab114f48badd1fb3da8543bc6c18dc737e5a280
7,49,1.0,6,18,109,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,ce13c7b354c46292dce46ee9426fa06f63e91866d04b913c7dd073ce6bb0659f,4176cbea71a0a81949a70850a279cfaf79302d181ee724df0258ebf318ef8ddd
7,49,1.0,7,16,104,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,2ec56c23d563b937647cbc5e7051a588829f686b92c46bf672f2ef84e73d0f01,61bf65b058bd1444d7f5c3f43a4378b676c1e55dddb4ae228459c7c79dc46d03
7,49,1.0,8,14,91,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,b9dccc9aa9070e04217fb94fa872b5eb3fc2dba68a6e3b2eea0df978a9eec70d,5a98bfca4926481a2f8e52a2dd3d31c6633c3734998d3c69661f513f67fd6820
