L,N,perm_kind,perm_idx,baseline,n_ancillas,total_qubits,cnot_depth,total_2q_gates,total_cnots,total_idle_slots,spacetime_volume,p_2q,p_idle,mult_fidelity,stim_fidelity,stim_shots
14,196,random,7,ancilla,14,210,3867,3867,3867,804336,812070,0.0001,1e-05,0.0002181954028460309,0.002,1000
14,196,random,7,ancilla,14,210,3867,3867,3867,804336,812070,1e-05,1.0000000000000002e-06,0.43041449378845403,0.563,1000
14,196,random,7,primitive,0,196,5755,5755,5755,1116470,1127980,0.001,0.0001,1.0216077386642396e-51,0.0,1000
14,196,random,7,primitive,0,196,5755,5755,5755,1116470,1127980,0.0001,1e-05,7.96634630918407e-06,0.001,1000
14,196,random,7,primitive,0,196,5755,5755,5755,1116470,1127980,1e-05,1.0000000000000002e-06,0.30912150910862113,0.491,1000
14,196,random,7,pipelined,0,196,5131,5131,5131,995414,1005676,0.001,0.0001,3.4520548564067925e-46,0.0,1000
14,196,random,7,pipelined,0,196,5131,5131,5131,995414,1005676,0.0001,1e-05,2.8451336319206435e-05,0.0,1000
14,196,random,7,pipelined,0,196,5131,5131,5131,995414,1005676,1e-05,1.0000000000000002e-06,0.3510857602065578,0.498,1000
14,196,random,8,1d,0,196,9837,9837,9837,1908378,1928052,0.001,0.0001,6.946402334670155e-88,0.0,1000
14,196,random,8,1d,0,196,9837,9837,9837,1908378,1928052,0.0001,1e-05,1.926377370877068e-09,0.0,1000
14,196,random,8,1d,0,196,9837,9837,9837,1908378,1928052,1e-05,1.0000000000000002e-06,0.1344249207146866,0.263,1000
14,196,random,8,ancilla,14,210,3945,3945,3945,820560,828450,0.001,0.0001,4.442230629220938e-38,0.0,1000
14,196,random,8,ancilla,14,210,3945,3945,3945,820560,828450,0.0001,1e-05,0.00018407620020204456,0.006,1000
14,196,random,8,ancilla,14,210,3945,3945,3945,820560,828450,1e-05,1.0000000000000002e-06,0.42315759362649175,0.592,1000
14,196,random,8,primitive,0,196,5833,5833,5833,1131602,1143268,0.001,0.0001,2.0805827082603224e-52,0.0,1000
14,196,random,8,primitive,0,196,5833,5833,5833,1131602,1143268,0.0001,1e-05,6.794441222500586e-06,0.0,1000
14,196,random,8,primitive,0,196,5833,5833,5833,1131602,1143268,1e-05,1.0000000000000002e-06,0.30424169093305653,0.451,1000
14,196,random,8,pipelined,0,196,5209,5209,5209,1010546,1020964,0.001,0.0001,7.030375133607482e-47,0.0,1000
14,196,random,8,pipelined,0,196,5209,5209,5209,1010546,1020964,0.0001,1e-05,2.4265946372377032e-05,0.001,1000
14,196,random,8,pipelined,0,196,5209,5209,5209,1010546,1020964,1e-05,1.0000000000000002e-06,0.3455434908291271,0.491,1000
14,196,random,9,1d,0,196,10071,10071,10071,1953774,1973916,0.001,0.0001,5.867625213292951e-90,0.0,1000
14,196,random,9,1d,0,196,10071,10071,10071,1953774,1973916,0.0001,1e-05,1.195157277061338e-09,0.0,1000
14,196,random,9,1d,0,196,10071,10071,10071,1953774,1973916,1e-05,1.0000000000000002e-06,0.12815875879760244,0.25,1000
14,196,random,9,ancilla,14,210,3961,3961,3961,823888,831810,0.001,0.0001,3.134068490791607e-38,0.0,1000
14,196,random,9,ancilla,14,210,3961,3961,3961,823888,831810,0.0001,1e-05,0.00017776626279340075,0.004,1000
14,196,random,9,ancilla,14,210,3961,3961,3961,823888,831810,1e-05,1.0000000000000002e-06,0.4216841900087492,0.548,1000
14,196,random,9,primitive,0,196,5849,5849,5849,1134706,1146404,0.001,0.0001,1.50113948489091e-52,0.0,1000
14,196,random,9,primitive,0,196,5849,5849,5849,1134706,1146404,0.0001,1e-05,6.576249351088884e-06,0.002,1000
14,196,random,9,primitive,0,196,5849,5849,5849,1134706,1146404,1e-05,1.0000000000000002e-06,0.303250264227992,0.429,1000
14,196,random,9,pipelined,0,196,5225,5225,5225,1013650,1024100,0.001,0.0001,5.072412485576103e-47,0.0,1000
14,196,random,9,pipelined,0,196,5225,5225,5225,1013650,1024100,0.0001,1e-05,2.3486686963519224e-05,0.003,1000
14,196,random,9,pipelined,0,196,5225,5225,5225,1013650,1024100,1e-05,1.0000000000000002e-06,0.3444174747216089,0.478,1000
14,196,random,10,1d,0,196,9760,9760,9760,1893440,1912960,0.001,0.0001,3.3419417606776677e-87,0.0,1000
14,196,random,10,1d,0,196,9760,9760,9760,1893440,1912960,0.0001,1e-05,2.2540359415120228e-09,0.0,1000
14,196,random,10,1d,0,196,9760,9760,9760,1893440,1912960,1e-05,1.0000000000000002e-06,0.1365531401787594,0.273,1000
14,196,random,10,ancilla,14,210,3914,3914,3914,814112,821940,0.001,0.0001,8.732086954195673e-38,0.0,1000
14,196,random,10,ancilla,14,210,3914,3914,3914,814112,821940,0.0001,1e-05,0.00019694613812573089,0.004,1000
14,196,random,10,ancilla,14,210,3914,3914,3914,814112,821940,1e-05,1.0000000000000002e-06,0.4260269794053072,0.549,1000
14,196,random,10,primitive,0,196,5802,5802,5802,1125588,1137192,0.001,0.0001,3.916089522187923e-52,0.0,1000
14,196,random,10,primitive,0,196,5802,5802,5802,1125588,1137192,0.0001,1e-05,7.238002469350301e-06,0.0,1000
14,196,random,10,primitive,0,196,5802,5802,5802,1125588,1137192,1e-05,1.0000000000000002e-06,0.30617181339199884,0.446,1000
14,196,random,10,pipelined,0,196,5178,5178,5178,1004532,1014888,0.001,0.0001,1.323262867102808e-46,0.0,1000
14,196,random,10,pipelined,0,196,5178,5178,5178,1004532,1014888,0.0001,1e-05,2.5850099222691713e-05,0.0,1000
14,196,random,10,pipelined,0,196,5178,5178,5178,1004532,1014888,1e-05,1.0000000000000002e-06,0.3477356336947063,0.471,1000
14,196,random,11,1d,0,196,9336,9336,9336,1811184,1829856,0.001,0.0001,1.9087242375191e-83,0.0,1000
14,196,random,11,1d,0,196,9336,9336,9336,1811184,1829856,0.0001,1e-05,5.353168315428504e-09,0.0,1000
14,196,random,11,1d,0,196,9336,9336,9336,1811184,1829856,1e-05,1.0000000000000002e-06,0.14889031687805626,0.259,1000
14,196,random,11,ancilla,14,210,3858,3858,3858,802464,810180,0.001,0.0001,2.9603442620365962e-37,0.0,1000
14,196,random,11,ancilla,14,210,3858,3858,3858,802464,810180,0.0001,1e-05,0.00022251870005089315,0.003,1000
14,196,random,11,ancilla,14,210,3858,3858,3858,802464,810180,1e-05,1.0000000000000002e-06,0.43125979659332087,0.564,1000
14,196,random,11,primitive,0,196,5746,5746,5746,1114724,1126216,0.001,0.0001,1.227513813931316e-51,0.0,1000
14,196,random,11,primitive,0,196,5746,5746,5746,1114724,1126216,0.0001,1e-05,8.11396044226729e-06,0.001,1000
14,196,random,11,primitive,0,196,5746,5746,5746,1114724,1126216,1e-05,1.0000000000000002e-06,0.30968957793631313,0.412,1000
14,196,random,11,pipelined,0,196,5122,5122,5122,993668,1003912,0.001,0.0001,4.147820011845757e-46,0.0,1000
14,196,random,11,pipelined,0,196,5122,5122,5122,993668,1003912,0.0001,1e-05,2.8978531495366062e-05,0.002,1000
14,196,random,11,pipelined,0,196,5122,5122,5122,993668,1003912,1e-05,1.0000000000000002e-06,0.35173094622675743,0.492,1000
14,196,random,12,1d,0,196,9940,9940,9940,1928360,1948240,0.001,0.0001,8.494828085979674e-89,0.0,1000
14,196,random,12,1d,0,196,9940,9940,9940,1928360,1948240,0.0001,1e-05,1.56130141690002e-09,0.0,1000
14,196,random,12,1d,0,196,9940,9940,9940,1928360,1948240,1e-05,1.0000000000000002e-06,0.1316298501137764,0.26,1000
14,196,random,12,ancilla,14,210,3888,3888,3888,808704,816480,0.001,0.0001,1.5391946948458736e-37,0.0,1000
14,196,random,12,ancilla,14,210,3888,3888,3888,808704,816480,0.0001,1e-05,0.00020843154817832597,0.002,1000
14,196,random,12,ancilla,14,210,3888,3888,3888,808704,816480,1e-05,1.0000000000000002e-06,0.4284485583068928,0.556,1000
14,196,random,12,primitive,0,196,5776,5776,5776,1120544,1132096,0.001,0.0001,6.6560872731298415e-52,0.0,1000
14,196,random,12,primitive,0,196,5776,5776,5776,1120544,1132096,0.0001,1e-05,7.632272576941969e-06,0.0,1000
14,196,random,12,primitive,0,196,5776,5776,5776,1120544,1132096,1e-05,1.0000000000000002e-06,0.3078000641674113,0.441,1000
14,196,random,12,pipelined,0,196,5152,5152,5152,999488,1009792,0.001,0.0001,2.2491194541965944e-46,0.0,1000
14,196,random,12,pipelined,0,196,5152,5152,5152,999488,1009792,0.0001,1e-05,2.725821167428926e-05,0.0,1000
14,196,random,12,pipelined,0,196,5152,5152,5152,999488,1009792,1e-05,1.0000000000000002e-06,0.3495849248130791,0.508,1000
14,196,random,13,1d,0,196,9060,9060,9060,1757640,1775760,0.001,0.0001,5.323179229255972e-81,0.0,1000
14,196,random,13,1d,0,196,9060,9060,9060,1757640,1775760,0.0001,1e-05,9.400215846635815e-09,0.0,1000
14,196,random,13,1d,0,196,9060,9060,9060,1757640,1775760,1e-05,1.0000000000000002e-06,0.15751393760937973,0.283,1000
14,196,random,13,ancilla,14,210,3816,3816,3816,793728,801360,0.001,0.0001,7.396228907619216e-37,0.0,1000
14,196,random,13,ancilla,14,210,3816,3816,3816,793728,801360,0.0001,1e-05,0.00024385451319505844,0.002,1000
14,196,random,13,ancilla,14,210,3816,3816,3816,793728,801360,1e-05,1.0000000000000002e-06,0.4352265461609581,0.56,1000
14,196,random,13,primitive,0,196,5704,5704,5704,1106576,1117984,0.001,0.0001,2.891723210571337e-51,0.0,1000
14,196,random,13,primitive,0,196,5704,5704,5704,1106576,1117984,0.0001,1e-05,8.839821701604226e-06,0.0,1000
14,196,random,13,primitive,0,196,5704,5704,5704,1106576,1117984,1e-05,1.0000000000000002e-06,0.3123543999557391,0.456,1000
14,196,random,13,pipelined,0,196,5080,5080,5080,985520,995680,0.001,0.0001,9.771252482375551e-46,0.0,1000
14,196,random,13,pipelined,0,196,5080,5080,5080,985520,995680,0.0001,1e-05,3.157090220195578e-05,0.003,1000
14,196,random,13,pipelined,0,196,5080,5080,5080,985520,995680,1e-05,1.0000000000000002e-06,0.3547575265097121,0.49,1000
14,196,random,14,1d,0,196,9610,9610,9610,1864340,1883560,0.001,0.0001,7.129117616224025e-86,0.0,1000
14,196,random,14,1d,0,196,9610,9610,9610,1864340,1883560,0.0001,1e-05,3.060947676457223e-09,0.0,1000
14,196,random,14,1d,0,196,9610,9610,9610,1864340,1883560,1e-05,1.0000000000000002e-06,0.14079625794212,0.269,1000
14,196,random,14,ancilla,14,210,3864,3864,3864,803712,811440,0.001,0.0001,2.597362024221618e-37,0.0,1000
14,196,random,14,ancilla,14,210,3864,3864,3864,803712,811440,0.0001,1e-05,0.0002196270874000717,0.002,1000
14,196,random,14,ancilla,14,210,3864,3864,3864,803712,811440,1e-05,1.0000000000000002e-06,0.4306960771340339,0.584,1000
14,196,random,14,primitive,0,196,5752,5752,5752,1115888,1127392,0.001,0.0001,1.0860877419554375e-51,0.0,1000
14,196,random,14,primitive,0,196,5752,5752,5752,1115888,1127392,0.0001,1e-05,8.015250194247188e-06,0.0,1000
14,196,random,14,primitive,0,196,5752,5752,5752,1115888,1127392,1e-05,1.0000000000000002e-06,0.30931074951022175,0.461,1000
14,196,random,14,pipelined,0,196,5128,5128,5128,994832,1005088,0.001,0.0001,3.6699354578140824e-46,0.0,1000
14,196,random,14,pipelined,0,196,5128,5128,5128,994832,1005088,0.0001,1e-05,2.8625993662390557e-05,0.001,1000
14,196,random,14,pipelined,0,196,5128,5128,5128,994832,1005088,1e-05,1.0000000000000002e-06,0.3513006906086813,0.492,1000
14,196,random,15,1d,0,196,10290,10290,10290,1996260,2016840,0.001,0.0001,6.73082793361537e-92,0.0,1000
14,196,random,15,1d,0,196,10290,10290,10290,1996260,2016840,0.0001,1e-05,7.645365619818335e-10,0.0,1000
14,196,random,15,1d,0,196,10290,10290,10290,1996260,2016840,1e-05,1.0000000000000002e-06,0.12255914947317519,0.234,1000
14,196,random,15,ancilla,14,210,3894,3894,3894,809952,817740,0.001,0.0001,1.3504665317288801e-37,0.0,1000
14,196,random,15,ancilla,14,210,3894,3894,3894,809952,817740,0.0001,1e-05,0.00020572299693564434,0.002,1000
14,196,random,15,ancilla,14,210,3894,3894,3894,809952,817740,1e-05,1.0000000000000002e-06,0.42788851354610374,0.571,1000
14,196,random,15,primitive,0,196,5782,5782,5782,1121708,1133272,0.001,0.0001,5.889216654580483e-52,0.0,1000
14,196,random,15,primitive,0,196,5782,5782,5782,1121708,1133272,0.0001,1e-05,7.539422294470486e-06,0.0,1000
14,196,random,15,primitive,0,196,5782,5782,5782,1121708,1133272,1e-05,1.0000000000000002e-06,0.30742354709300285,0.429,1000
14,196,random,15,pipelined,0,196,5158,5158,5158,1000652,1010968,0.001,0.0001,1.98999069637607e-46,0.0,1000
14,196,random,15,pipelined,0,196,5158,5158,5158,1000652,1010968,0.0001,1e-05,2.6926602362893403e-05,0.0,1000
14,196,random,15,pipelined,0,196,5158,5158,5158,1000652,1010968,1e-05,1.0000000000000002e-06,0.3491572943202007,0.512,1000
14,196,random,16,1d,0,196,9844,9844,9844,1909736,1929424,0.001,0.0001,6.021964789557982e-88,0.0,1000
14,196,random,16,1d,0,196,9844,9844,9844,1909736,1929424,0.0001,1e-05,1.8990639869052423e-09,0.0,1000
14,196,random,16,1d,0,196,9844,9844,9844,1909736,1929424,1e-05,1.0000000000000002e-06,0.13423309878313175,0.254,1000
14,196,random,16,ancilla,14,210,3942,3942,3942,819936,827820,0.001,0.0001,4.742485026229338e-38,0.0,1000
14,196,random,16,ancilla,14,210,3942,3942,3942,819936,827820,0.0001,1e-05,0.00018528401232438226,0.001,1000
14,196,random,16,ancilla,14,210,3942,3942,3942,819936,827820,1e-05,1.0000000000000002e-06,0.4234344294037262,0.55,1000
14,196,random,16,primitive,0,196,5830,5830,5830,1131020,1142680,0.001,0.0001,2.2119011926442065e-52,0.0,1000
14,196,random,16,primitive,0,196,5830,5830,5830,1131020,1142680,0.0001,1e-05,6.83615100509317e-06,0.0,1000
14,196,random,16,primitive,0,196,5830,5830,5830,1131020,1142680,1e-05,1.0000000000000002e-06,0.30442794396974054,0.455,1000
14,196,random,16,pipelined,0,196,5206,5206,5206,1009964,1020376,0.001,0.0001,7.474105730584053e-47,0.0,1000
14,196,random,16,pipelined,0,196,5206,5206,5206,1009964,1020376,0.0001,1e-05,2.441491040259682e-05,0.001,1000
14,196,random,16,pipelined,0,196,5206,5206,5206,1009964,1020376,1e-05,1.0000000000000002e-06,0.34575502832182226,0.494,1000
14,196,random,17,1d,0,196,9768,9768,9768,1894992,1914528,0.001,0.0001,2.838683079840447e-87,0.0,1000
14,196,random,17,1d,0,196,9768,9768,9768,1894992,1914528,0.0001,1e-05,2.217548360528488e-09,0.0,1000
14,196,random,17,1d,0,196,9768,9768,9768,1894992,1914528,1e-05,1.0000000000000002e-06,0.13633046704422622,0.274,1000
14,196,random,17,ancilla,14,210,3850,3850,3850,800800,808500,0.001,0.0001,3.524427069357227e-37,0.0,1000
14,196,random,17,ancilla,14,210,3850,3850,3850,800800,808500,0.0001,1e-05,0.00022643349159245701,0.002,1000
14,196,random,17,ancilla,14,210,3850,3850,3850,800800,808500,1e-05,1.0000000000000002e-06,0.4320125704383709,0.562,1000
14,196,random,17,primitive,0,196,5738,5738,5738,1113172,1124648,0.001,0.0001,1.445134790043684e-51,0.0,1000
14,196,random,17,primitive,0,196,5738,5738,5738,1113172,1124648,0.0001,1e-05,8.247467694692606e-06,0.0,1000
14,196,random,17,primitive,0,196,5738,5738,5738,1113172,1124648,1e-05,1.0000000000000002e-06,0.3101954043340835,0.437,1000
14,196,random,17,pipelined,0,196,5114,5114,5114,992116,1002344,0.001,0.0001,4.883170302385781e-46,0.0,1000
14,196,random,17,pipelined,0,196,5114,5114,5114,992116,1002344,0.0001,1e-05,2.9455344778693546e-05,0.001,1000
14,196,random,17,pipelined,0,196,5114,5114,5114,992116,1002344,1e-05,1.0000000000000002e-06,0.3523054402045652,0.507,1000
14,196,random,18,1d,0,196,9758,9758,9758,1893052,1912568,0.001,0.0001,3.4811230050512567e-87,0.0,1000
14,196,random,18,1d,0,196,9758,9758,9758,1893052,1912568,0.0001,1e-05,2.263251261027411e-09,0.0,1000
14,196,random,18,1d,0,196,9758,9758,9758,1893052,1912568,1e-05,1.0000000000000002e-06,0.1366088652672538,0.276,1000
14,196,random,18,ancilla,14,210,3824,3824,3824,795392,803040,0.001,0.0001,6.212466133218343e-37,0.0,1000
14,196,random,18,ancilla,14,210,3824,3824,3824,795392,803040,0.0001,1e-05,0.00023963853092620586,0.005,1000
14,196,random,18,ancilla,14,210,3824,3824,3824,795392,803040,1e-05,1.0000000000000002e-06,0.4344681720231664,0.58,1000
14,196,random,18,primitive,0,196,5712,5712,5712,1108128,1119552,0.001,0.0001,2.456262358014945e-51,0.0,1000
14,196,random,18,primitive,0,196,5712,5712,5712,1108128,1119552,0.0001,1e-05,8.696725620358546e-06,0.002,1000
14,196,random,18,primitive,0,196,5712,5712,5712,1108128,1119552,1e-05,1.0000000000000002e-06,0.31184505294817616,0.452,1000
14,196,random,18,pipelined,0,196,5088,5088,5088,987072,997248,0.001,0.0001,8.299812228009599e-46,0.0,1000
14,196,random,18,pipelined,0,196,5088,5088,5088,987072,997248,0.0001,1e-05,3.1059842981647e-05,0.003,1000
14,196,random,18,pipelined,0,196,5088,5088,5088,987072,997248,1e-05,1.0000000000000002e-06,0.3541790339878723,0.472,1000
14,196,random,19,1d,0,196,9079,9079,9079,1761326,1779484,0.001,0.0001,3.612654377492648e-81,0.0,1000
14,196,random,19,1d,0,196,9079,9079,9079,1761326,1779484,0.0001,1e-05,9.042831750714332e-09,0.0,1000
14,196,random,19,1d,0,196,9079,9079,9079,1761326,1779484,1e-05,1.0000000000000002e-06,0.15690459481730007,0.303,1000
14,196,random,19,ancilla,14,210,3849,3849,3849,800592,808290,0.001,0.0001,3.6021087214828815e-37,0.0,1000
14,196,random,19,ancilla,14,210,3849,3849,3849,800592,808290,0.0001,1e-05,0.00022692765854136356,0.005,1000
14,196,random,19,ancilla,14,210,3849,3849,3849,800592,808290,1e-05,1.0000000000000002e-06,0.4321067595115023,0.554,1000
14,196,random,19,primitive,0,196,5737,5737,5737,1112978,1124452,0.001,0.0001,1.474920467382467e-51,0.0,1000
14,196,random,19,primitive,0,196,5737,5737,5737,1112978,1124452,0.0001,1e-05,8.264309823284787e-06,0.0,1000
14,196,random,19,primitive,0,196,5737,5737,5737,1112978,1124452,1e-05,1.0000000000000002e-06,0.31025869069716244,0.452,1000
14,196,random,19,pipelined,0,196,5113,5113,5113,991922,1002148,0.001,0.0001,4.983817339616678e-46,0.0,1000
14,196,random,19,pipelined,0,196,5113,5113,5113,991922,1002148,0.0001,1e-05,2.9515495448311695e-05,0.0,1000
14,196,random,19,pipelined,0,196,5113,5113,5113,991922,1002148,1e-05,1.0000000000000002e-06,0.3523773178974386,0.503,1000
16,256,reverse,0,1d,0,256,30720,30720,30720,7802880,7864320,0.001,0.0001,0.0,0.0,1000
16,256,reverse,0,1d,0,256,30720,30720,30720,7802880,7864320,0.0001,1e-05,5.999760737198455e-36,0.0,1000
16,256,reverse,0,1d,0,256,30720,30720,30720,7802880,7864320,1e-05,1.0000000000000002e-06,0.00030049319865408416,0.004,1000
16,256,reverse,0,ancilla,16,272,6814,6814,6814,1839780,1853408,0.001,0.0001,1.3633623055587031e-83,0.0,1000
16,256,reverse,0,ancilla,16,272,6814,6814,6814,1839780,1853408,0.0001,1e-05,5.1755197823710195e-09,0.0,1000
16,256,reverse,0,ancilla,16,272,6814,6814,6814,1839780,1853408,1e-05,1.0000000000000002e-06,0.14838852728383864,0.277,1000
16,256,reverse,0,primitive,0,256,9354,9354,9354,2375916,2394624,0.001,0.0001,5.567964520701231e-108,0.0,1000
16,256,reverse,0,primitive,0,256,9354,9354,9354,2375916,2394624,0.0001,1e-05,1.8845903066639905e-11,0.0,1000
16,256,reverse,0,primitive,0,256,9354,9354,9354,2375916,2394624,1e-05,1.0000000000000002e-06,0.08463074555721993,0.198,1000
16,256,reverse,0,pipelined,0,256,8514,8514,8514,2162556,2179584,0.001,0.0001,2.383728294795316e-98,0.0,1000
16,256,reverse,0,pipelined,0,256,8514,8514,8514,2162556,2179584,0.0001,1e-05,1.7310708902045228e-10,0.0,1000
16,256,reverse,0,pipelined,0,256,8514,8514,8514,2162556,2179584,1e-05,1.0000000000000002e-06,0.10564218513421952,0.227,1000
16,256,transpose,0,1d,0,256,16320,16320,16320,4145280,4177920,0.001,0.0001,7.456635126117549e-188,0.0,1000
16,256,transpose,0,1d,0,256,16320,16320,16320,4145280,4177920,0.0001,1e-05,1.9426011932762779e-19,0.0,1000
16,256,transpose,0,1d,0,256,16320,16320,16320,4145280,4177920,1e-05,1.0000000000000002e-06,0.013453945250584668,0.056,1000
16,256,transpose,0,ancilla,16,272,5854,5854,5854,1580580,1592288,0.001,0.0001,6.444933484720864e-72,0.0,1000
16,256,transpose,0,ancilla,16,272,5854,5854,5854,1580580,1592288,0.0001,1e-05,7.609309581138249e-08,0.0,1000
16,256,transpose,0,ancilla,16,272,5854,5854,5854,1580580,1592288,1e-05,1.0000000000000002e-06,0.19415060958668087,0.355,1000
16,256,transpose,0,primitive,0,256,8394,8394,8394,2132076,2148864,0.001,0.0001,5.664922022494035e-97,0.0,1000
16,256,transpose,0,primitive,0,256,8394,8394,8394,2132076,2148864,0.0001,1e-05,2.3762945263714595e-10,0.0,1000
16,256,transpose,0,primitive,0,256,8394,8394,8394,2132076,2148864,1e-05,1.0000000000000002e-06,0.10904250858035268,0.218,1000
16,256,transpose,0,pipelined,0,256,7554,7554,7554,1918716,1933824,0.001,0.0001,2.4252372411179598e-87,0.0,1000
16,256,transpose,0,pipelined,0,256,7554,7554,7554,1918716,1933824,0.0001,1e-05,2.1827207041277598e-09,0.0,1000
16,256,transpose,0,pipelined,0,256,7554,7554,7554,1918716,1933824,1e-05,1.0000000000000002e-06,0.1361147039778453,0.277,1000
16,256,random,0,1d,0,256,16582,16582,16582,4211828,4244992,0.001,0.0001,7.386069206764645e-191,0.0,1000
16,256,random,0,1d,0,256,16582,16582,16582,4211828,4244992,0.0001,1e-05,9.727222049068114e-20,0.0,1000
16,256,random,0,1d,0,256,16582,16582,16582,4211828,4244992,1e-05,1.0000000000000002e-06,0.012554816086056006,0.054,1000
16,256,random,0,ancilla,16,272,5390,5390,5390,1455300,1466080,0.001,0.0001,2.831034958371039e-66,0.0,1000
16,256,random,0,ancilla,16,272,5390,5390,5390,1455300,1466080,0.0001,1e-05,2.789872605675882e-07,0.0,1000
16,256,random,0,ancilla,16,272,5390,5390,5390,1455300,1466080,1e-05,1.0000000000000002e-06,0.22108655618552164,0.405,1000
16,256,random,0,primitive,0,256,7930,7930,7930,2014220,2030080,0.001,0.0001,1.1843617782054639e-91,0.0,1000
16,256,random,0,primitive,0,256,7930,7930,7930,2014220,2030080,0.0001,1e-05,8.089044098771487e-10,0.0,1000
16,256,random,0,primitive,0,256,7930,7930,7930,2014220,2030080,1e-05,1.0000000000000002e-06,0.12325234946177122,0.25,1000
16,256,random,0,pipelined,0,256,7090,7090,7090,1800860,1815040,0.001,0.0001,5.070428648541216e-82,0.0,1000
16,256,random,0,pipelined,0,256,7090,7090,7090,1800860,1815040,0.0001,1e-05,7.4301076045280675e-09,0.0,1000
16,256,random,0,pipelined,0,256,7090,7090,7090,1800860,1815040,1e-05,1.0000000000000002e-06,0.15385244965453515,0.291,1000
16,256,random,1,1d,0,256,14790,14790,14790,3756660,3786240,0.001,0.0001,2.6046057573790243e-170,0.0,1000
16,256,random,1,1d,0,256,14790,14790,14790,3756660,3786240,0.0001,1e-05,1.1030563113697663e-17,0.0,1000
16,256,random,1,1d,0,256,14790,14790,14790,3756660,3786240,1e-05,1.0000000000000002e-06,0.020149765710177184,0.067,1000
16,256,random,1,ancilla,16,272,5350,5350,5350,1444500,1455200,0.001,0.0001,8.677351639109961e-66,0.0,1000
16,256,random,1,ancilla,16,272,5350,5350,5350,1444500,1455200,0.0001,1e-05,3.1205106982381477e-07,0.0,1000
16,256,random,1,ancilla,16,272,5350,5350,5350,1444500,1455200,1e-05,1.0000000000000002e-06,0.2235766457318693,0.38,1000
16,256,random,1,primitive,0,256,7890,7890,7890,2004060,2019840,0.001,0.0001,3.4051018887760815e-91,0.0,1000
16,256,random,1,primitive,0,256,7890,7890,7890,2004060,2019840,0.0001,1e-05,8.989985843008637e-10,0.0,1000
16,256,random,1,primitive,0,256,7890,7890,7890,2004060,2019840,1e-05,1.0000000000000002e-06,0.12456079156460256,0.216,1000
16,256,random,1,pipelined,0,256,7050,7050,7050,1790700,1804800,0.001,0.0001,1.457774683864954e-81,0.0,1000
16,256,random,1,pipelined,0,256,7050,7050,7050,1790700,1804800,0.0001,1e-05,8.257658304382686e-09,0.0,1000
16,256,random,1,pipelined,0,256,7050,7050,7050,1790700,1804800,1e-05,1.0000000000000002e-06,0.15548574121961134,0.307,1000
16,256,random,2,1d,0,256,17157,17157,17157,4357878,4392192,0.001,0.0001,1.885302440365844e-197,0.0,1000
16,256,random,2,1d,0,256,17157,17157,17157,4357878,4392192,0.0001,1e-05,2.131696569138953e-20,0.0,1000
16,256,random,2,1d,0,256,17157,17157,17157,4357878,4392192,1e-05,1.0000000000000002e-06,0.01078659589060892,0.049,1000
16,256,random,2,ancilla,16,272,5451,5451,5451,1471770,1482672,0.001,0.0001,5.130045721041209e-67,0.0,1000
16,256,random,2,ancilla,16,272,5451,5451,5451,1471770,1482672,0.0001,1e-05,2.3518324851919781e-07,0.0,1000
16,256,random,2,ancilla,16,272,5451,5451,5451,1471770,1482672,1e-05,1.0000000000000002e-06,0.21734246092607437,0.379,1000
16,256,random,2,primitive,0,256,7991,7991,7991,2029714,2045696,0.001,0.0001,2.366190181116248e-92,0.0,1000
16,256,random,2,primitive,0,256,7991,7991,7991,2029714,2045696,0.0001,1e-05,6.88585622923122e-10,0.0,1000
16,256,random,2,primitive,0,256,7991,7991,7991,2029714,2045696,1e-05,1.0000000000000002e-06,0.12128338892826879,0.241,1000
16,256,random,2,pipelined,0,256,7151,7151,7151,1816354,1830656,0.001,0.0001,1.0130011541243271e-82,0.0,1000
16,256,random,2,pipelined,0,256,7151,7151,7151,1816354,1830656,0.0001,1e-05,6.324931859410696e-09,0.0,1000
16,256,random,2,pipelined,0,256,7151,7151,7151,1816354,1830656,1e-05,1.0000000000000002e-06,0.15139465146508635,0.284,1000
16,256,random,3,1d,0,256,17008,17008,17008,4320032,4354048,0.001,0.0001,9.63465942136035e-196,0.0,1000
16,256,random,3,1d,0,256,17008,17008,17008,4320032,4354048,0.0001,1e-05,3.159079890692266e-20,0.0,1000
16,256,random,3,1d,0,256,17008,17008,17008,4320032,4354048,1e-05,1.0000000000000002e-06,0.011219353391419051,0.052,1000
16,256,random,3,ancilla,16,272,5370,5370,5370,1449900,1460640,0.001,0.0001,4.956398474335828e-66,0.0,1000
16,256,random,3,ancilla,16,272,5370,5370,5370,1449900,1460640,0.0001,1e-05,2.950563897415734e-07,0.0,1000
16,256,random,3,ancilla,16,272,5370,5370,5370,1449900,1460640,1e-05,1.0000000000000002e-06,0.22232811484013756,0.362,1000
16,256,random,3,primitive,0,256,7910,7910,7910,2009140,2024960,0.001,0.0001,2.0082013165919457e-91,0.0,1000
16,256,random,3,primitive,0,256,7910,7910,7910,2009140,2024960,0.0001,1e-05,8.527625222266057e-10,0.0,1000
16,256,random,3,primitive,0,256,7910,7910,7910,2009140,2024960,1e-05,1.0000000000000002e-06,0.12390484337246561,0.251,1000
16,256,random,3,pipelined,0,256,7070,7070,7070,1795780,1809920,0.001,0.0001,8.597408051376286e-82,0.0,1000
